img_id,filename,annotations
7631,007631.jpg,"[(15, [285, 0, 78, 114]), (15, [372, 0, 63, 113]), (5, [326, 77, 15, 39]), (5, [156, 74, 15, 44]), (5, [119, 75, 17, 45]), (15, [39, 0, 61, 116]), (9, [435, 116, 65, 114]), (9, [343, 116, 82, 113]), (9, [64, 119, 78, 105]), (9, [0, 120, 64, 104]), (15, [95, 63, 232, 277]), (15, [256, 100, 201, 275]), (15, [442, 254, 58, 121]), (15, [208, 252, 109, 123]), (15, [91, 268, 88, 107]), (15, [0, 261, 93, 114]), (15, [114, 49, 123, 68])]"
7633,007633.jpg,"[(6, [0, 116, 236, 153]), (6, [224, 125, 120, 130]), (6, [339, 129, 161, 109])]"
7637,007637.jpg,"[(13, [92, 144, 253, 161])]"
7653,007653.jpg,"[(7, [16, 164, 456, 118])]"
7654,007654.jpg,"[(1, [258, 77, 142, 170])]"
7655,007655.jpg,"[(2, [3, 17, 497, 337])]"
7663,007663.jpg,"[(7, [48, 93, 413, 203])]"
7667,007667.jpg,"[(7, [457, 332, 37, 21])]"
7683,007683.jpg,"[(12, [50, 247, 160, 128]), (15, [231, 43, 113, 332])]"
7685,007685.jpg,"[(4, [111, 77, 131, 94])]"
7692,007692.jpg,"[(12, [228, 101, 158, 129])]"
7696,007696.jpg,"[(19, [0, 115, 349, 108])]"
7697,007697.jpg,"[(13, [69, 205, 173, 231]), (15, [104, 115, 100, 215])]"
7699,007699.jpg,"[(7, [1, 49, 499, 326]), (15, [269, 17, 35, 47]), (15, [82, 60, 61, 60]), (15, [206, 39, 28, 52]), (15, [118, 32, 29, 63]), (15, [25, 62, 33, 82])]"
7704,007704.jpg,"[(16, [30, 193, 42, 51]), (18, [77, 169, 228, 176]), (18, [317, 170, 183, 117])]"
7713,007713.jpg,"[(3, [122, 46, 251, 276])]"
7718,007718.jpg,"[(15, [55, 173, 272, 188]), (4, [94, 123, 402, 134])]"
7721,007721.jpg,"[(3, [213, 102, 216, 197]), (7, [35, 171, 255, 100])]"
7729,007729.jpg,"[(20, [90, 26, 354, 282])]"
7731,007731.jpg,"[(7, [25, 188, 315, 286])]"
7735,007735.jpg,"[(15, [190, 67, 94, 228]), (11, [3, 265, 363, 68]), (9, [239, 208, 145, 108])]"
7736,007736.jpg,"[(6, [56, 148, 78, 58]), (7, [179, 175, 65, 38]), (7, [149, 177, 39, 27])]"
7740,007740.jpg,"[(5, [196, 135, 70, 228]), (5, [278, 74, 59, 252]), (5, [355, 195, 28, 95]), (5, [238, 143, 80, 210])]"
7748,007748.jpg,"[(13, [75, 163, 257, 210]), (15, [164, 110, 79, 174])]"
7749,007749.jpg,"[(12, [127, 22, 373, 353])]"
7751,007751.jpg,"[(5, [249, 279, 56, 96]), (5, [105, 237, 33, 85]), (5, [75, 274, 26, 52]), (15, [308, 117, 171, 252]), (15, [172, 120, 166, 192]), (15, [49, 130, 143, 161]), (15, [0, 230, 49, 145])]"
7753,007753.jpg,"[(8, [1, 0, 499, 374])]"
7762,007762.jpg,"[(20, [216, 89, 146, 163]), (5, [251, 28, 21, 61]), (5, [291, 31, 20, 40]), (8, [146, 15, 28, 38])]"
7767,007767.jpg,"[(19, [82, 88, 418, 201])]"
7775,007775.jpg,"[(12, [44, 88, 204, 196])]"
7777,007777.jpg,"[(11, [1, 195, 369, 179]), (15, [0, 104, 102, 138]), (15, [177, 84, 114, 144]), (15, [299, 129, 108, 159]), (15, [369, 171, 131, 203])]"
7781,007781.jpg,"[(16, [0, 41, 419, 334])]"
7790,007790.jpg,"[(9, [72, 123, 34, 51]), (7, [145, 0, 65, 61]), (7, [187, 0, 80, 53]), (5, [22, 128, 103, 234])]"
7791,007791.jpg,"[(12, [29, 60, 411, 266]), (12, [255, 232, 215, 128])]"
7795,007795.jpg,"[(15, [6, 107, 147, 267]), (15, [106, 117, 101, 188]), (15, [294, 150, 65, 119]), (15, [333, 151, 75, 128]), (15, [403, 153, 82, 169]), (16, [257, 241, 47, 69]), (9, [228, 166, 56, 68])]"
7803,007803.jpg,"[(4, [163, 180, 135, 100])]"
7809,007809.jpg,"[(13, [86, 24, 414, 349]), (15, [369, 2, 131, 321])]"
7810,007810.jpg,"[(15, [79, 0, 258, 127])]"
7814,007814.jpg,"[(16, [453, 242, 47, 80]), (16, [359, 236, 36, 78]), (16, [61, 233, 26, 73]), (15, [191, 56, 83, 174]), (15, [251, 129, 106, 246]), (15, [302, 134, 62, 227]), (15, [143, 133, 60, 220]), (15, [81, 134, 93, 238]), (15, [46, 123, 47, 72])]"
7819,007819.jpg,"[(19, [11, 61, 489, 67]), (7, [31, 109, 62, 22])]"
7820,007820.jpg,"[(1, [4, 18, 496, 239]), (1, [276, 73, 155, 66])]"
7821,007821.jpg,"[(7, [22, 57, 291, 255]), (15, [129, 78, 149, 406]), (15, [20, 45, 145, 383])]"
7831,007831.jpg,"[(3, [48, 226, 132, 186])]"
7836,007836.jpg,"[(2, [1, 185, 226, 153]), (2, [327, 191, 173, 141]), (15, [354, 116, 146, 197]), (15, [1, 123, 143, 207]), (15, [227, 30, 36, 91]), (15, [272, 39, 23, 77])]"
7838,007838.jpg,"[(12, [229, 102, 89, 162])]"
7840,007840.jpg,"[(3, [10, 32, 258, 454])]"
7847,007847.jpg,"[(3, [169, 109, 296, 185])]"
7853,007853.jpg,"[(3, [85, 176, 265, 276])]"
7854,007854.jpg,"[(2, [17, 322, 276, 163])]"
7859,007859.jpg,"[(17, [0, 3, 469, 334])]"
7863,007863.jpg,"[(8, [200, 139, 240, 157])]"
7864,007864.jpg,"[(1, [21, 63, 127, 85])]"
7872,007872.jpg,"[(11, [2, 142, 498, 191]), (15, [1, 41, 174, 261]), (15, [133, 112, 63, 80]), (15, [152, 77, 65, 83]), (15, [191, 90, 32, 69]), (15, [179, 21, 50, 120]), (15, [347, 87, 103, 93]), (15, [378, 17, 122, 220])]"
7876,007876.jpg,"[(3, [225, 180, 91, 128])]"
7877,007877.jpg,"[(15, [2, 3, 280, 370]), (15, [193, 102, 235, 273])]"
7878,007878.jpg,"[(8, [65, 66, 229, 307])]"
7883,007883.jpg,"[(7, [441, 192, 36, 18])]"
7884,007884.jpg,"[(15, [27, 11, 452, 395]), (2, [12, 243, 438, 173])]"
7885,007885.jpg,"[(8, [15, 28, 329, 457])]"
7898,007898.jpg,"[(7, [0, 0, 400, 366])]"
7900,007900.jpg,"[(12, [186, 115, 139, 171])]"
7901,007901.jpg,"[(15, [47, 14, 250, 486]), (15, [0, 12, 75, 277]), (15, [55, 79, 66, 159])]"
7905,007905.jpg,"[(7, [14, 86, 482, 244])]"
7908,007908.jpg,"[(6, [190, 1, 310, 332])]"
7910,007910.jpg,"[(15, [315, 17, 150, 358])]"
7911,007911.jpg,"[(14, [20, 37, 441, 451]), (15, [143, 27, 20, 51]), (15, [235, 25, 24, 58]), (15, [203, 22, 17, 61]), (15, [42, 38, 19, 45]), (15, [298, 23, 18, 53]), (15, [323, 24, 14, 50]), (15, [363, 24, 21, 57]), (15, [376, 20, 16, 55]), (15, [395, 25, 22, 59])]"
7914,007914.jpg,"[(3, [61, 113, 291, 301])]"
7915,007915.jpg,"[(20, [57, 202, 88, 95]), (20, [149, 201, 104, 85]), (20, [258, 218, 111, 115]), (20, [277, 260, 51, 112]), (20, [126, 253, 91, 98]), (20, [194, 257, 84, 111]), (15, [116, 38, 250, 243])]"
7923,007923.jpg,"[(9, [396, 105, 54, 74]), (18, [188, 103, 121, 86]), (18, [134, 146, 219, 89])]"
7925,007925.jpg,"[(2, [57, 29, 383, 290]), (16, [273, 60, 61, 56]), (16, [379, 49, 87, 68]), (16, [139, 4, 51, 111])]"
7926,007926.jpg,"[(19, [0, 275, 346, 62])]"
7932,007932.jpg,"[(7, [78, 176, 188, 92]), (7, [213, 166, 121, 58]), (7, [267, 162, 102, 51]), (15, [418, 149, 34, 81]), (15, [435, 139, 20, 78]), (15, [269, 173, 21, 26])]"
7939,007939.jpg,"[(10, [100, 255, 233, 218])]"
7940,007940.jpg,"[(15, [89, 15, 294, 360])]"
7953,007953.jpg,"[(15, [311, 166, 16, 48]), (15, [257, 191, 27, 26]), (15, [219, 192, 21, 28]), (15, [192, 175, 21, 45]), (15, [104, 170, 22, 51]), (15, [124, 177, 19, 46]), (15, [85, 173, 19, 53]), (15, [67, 167, 22, 59]), (15, [40, 174, 17, 54]), (15, [27, 173, 16, 63]), (15, [263, 214, 56, 84]), (15, [154, 249, 36, 41]), (15, [195, 364, 87, 28]), (15, [94, 209, 42, 61]), (15, [120, 209, 31, 40]), (15, [50, 236, 42, 56]), (15, [69, 258, 46, 81]), (2, [143, 354, 65, 41]), (2, [255, 273, 66, 36])]"
7959,007959.jpg,"[(18, [147, 152, 116, 39]), (9, [101, 190, 111, 85]), (9, [71, 222, 179, 133]), (9, [45, 267, 229, 233])]"
7963,007963.jpg,"[(15, [284, 290, 20, 47]), (15, [262, 292, 22, 43]), (7, [456, 229, 44, 19]), (7, [0, 321, 80, 54]), (19, [0, 199, 470, 135])]"
7964,007964.jpg,"[(7, [51, 117, 356, 128])]"
7968,007968.jpg,"[(12, [131, 0, 210, 287])]"
7974,007974.jpg,"[(8, [0, 1, 313, 374])]"
7976,007976.jpg,"[(1, [203, 128, 25, 23]), (1, [231, 153, 23, 24]), (1, [265, 184, 23, 23]), (1, [264, 205, 24, 23]), (1, [271, 228, 23, 21])]"
7980,007980.jpg,"[(4, [186, 42, 112, 178]), (4, [322, 192, 62, 26])]"
7991,007991.jpg,"[(3, [2, 98, 498, 277])]"
7996,007996.jpg,"[(15, [188, 98, 49, 124]), (15, [117, 186, 82, 81]), (15, [91, 243, 104, 90]), (15, [197, 219, 160, 114]), (15, [396, 60, 104, 210]), (18, [188, 112, 163, 128])]"
8001,008001.jpg,"[(7, [251, 24, 249, 107]), (7, [392, 85, 108, 66]), (7, [51, 95, 407, 187])]"
8004,008004.jpg,"[(6, [194, 191, 131, 119])]"
8005,008005.jpg,"[(10, [0, 63, 302, 312]), (10, [0, 43, 419, 136]), (12, [335, 178, 91, 72])]"
8008,008008.jpg,"[(14, [188, 78, 148, 159]), (14, [129, 0, 88, 35]), (15, [193, 34, 141, 192])]"
8012,008012.jpg,"[(16, [4, 8, 438, 380])]"
8017,008017.jpg,"[(3, [15, 81, 366, 230])]"
8019,008019.jpg,"[(13, [14, 121, 351, 197]), (15, [172, 65, 116, 209]), (7, [380, 163, 100, 155])]"
8026,008026.jpg,"[(6, [133, 49, 367, 243]), (15, [223, 166, 52, 209]), (15, [162, 182, 50, 192]), (15, [18, 138, 220, 234])]"
8037,008037.jpg,"[(7, [146, 49, 315, 185])]"
8040,008040.jpg,"[(15, [46, 116, 49, 92]), (15, [128, 105, 58, 130]), (15, [220, 85, 58, 144]), (15, [295, 89, 76, 76]), (15, [29, 173, 60, 73]), (15, [91, 182, 43, 51]), (15, [176, 164, 48, 107]), (15, [311, 150, 63, 82]), (15, [386, 146, 50, 64]), (13, [1, 221, 45, 163]), (13, [7, 217, 116, 159]), (13, [94, 232, 66, 141]), (13, [147, 208, 99, 149]), (13, [245, 183, 155, 164]), (13, [317, 171, 158, 167])]"
8042,008042.jpg,"[(18, [74, 137, 426, 227]), (15, [66, 60, 147, 201]), (5, [95, 268, 26, 76]), (5, [115, 267, 20, 67]), (5, [122, 254, 20, 65]), (5, [144, 258, 27, 68]), (5, [153, 239, 20, 68]), (5, [37, 192, 20, 69])]"
8043,008043.jpg,"[(15, [13, 8, 271, 280])]"
8044,008044.jpg,"[(6, [364, 172, 131, 35]), (7, [449, 185, 51, 52]), (7, [239, 203, 153, 44])]"
8049,008049.jpg,"[(20, [158, 14, 234, 241])]"
8051,008051.jpg,"[(3, [130, 109, 228, 266])]"
8053,008053.jpg,"[(3, [9, 345, 89, 144]), (3, [128, 212, 76, 288]), (3, [134, 368, 90, 107]), (15, [85, 7, 139, 432])]"
8062,008062.jpg,"[(3, [1, 68, 382, 307])]"
8063,008063.jpg,"[(9, [324, 96, 102, 201]), (9, [52, 104, 105, 197]), (9, [207, 106, 87, 180])]"
8064,008064.jpg,"[(16, [294, 223, 131, 107]), (16, [113, 198, 184, 135])]"
8067,008067.jpg,"[(20, [131, 162, 218, 168])]"
8072,008072.jpg,"[(11, [80, 190, 249, 132]), (15, [292, 105, 56, 70]), (15, [384, 108, 66, 74]), (15, [271, 126, 126, 192]), (15, [134, 101, 69, 97]), (15, [188, 91, 69, 94]), (15, [67, 98, 87, 114]), (15, [2, 96, 146, 229])]"
8075,008075.jpg,"[(12, [0, 63, 298, 312])]"
8076,008076.jpg,"[(11, [304, 257, 196, 116]), (9, [261, 255, 115, 120]), (9, [156, 183, 38, 65]), (20, [223, 162, 69, 68])]"
8079,008079.jpg,"[(15, [147, 132, 56, 177]), (15, [194, 126, 80, 182]), (15, [269, 136, 51, 137]), (15, [337, 186, 29, 89]), (15, [320, 150, 53, 124]), (12, [266, 248, 90, 83]), (7, [47, 136, 112, 62])]"
8082,008082.jpg,"[(16, [122, 79, 90, 122]), (15, [237, 34, 189, 299]), (15, [325, 2, 175, 331])]"
8083,008083.jpg,"[(15, [81, 84, 123, 210]), (15, [151, 65, 211, 235]), (18, [94, 139, 306, 161])]"
8084,008084.jpg,"[(3, [110, 211, 123, 154])]"
8093,008093.jpg,"[(7, [0, 283, 84, 92])]"
8095,008095.jpg,"[(19, [372, 140, 128, 35]), (19, [4, 85, 386, 117])]"
8096,008096.jpg,"[(2, [129, 162, 120, 79]), (15, [164, 139, 69, 81])]"
8098,008098.jpg,"[(7, [72, 175, 28, 17]), (7, [266, 155, 96, 43]), (7, [359, 162, 127, 52]), (6, [297, 132, 98, 49]), (6, [97, 112, 133, 101])]"
8106,008106.jpg,"[(9, [167, 188, 99, 167]), (9, [279, 221, 88, 164]), (16, [287, 231, 19, 28])]"
8108,008108.jpg,"[(14, [26, 234, 36, 66]), (14, [96, 228, 34, 75]), (15, [63, 215, 24, 79]), (15, [79, 208, 30, 92]), (15, [198, 201, 36, 118]), (15, [375, 206, 27, 85]), (14, [152, 239, 30, 64]), (7, [239, 222, 117, 102])]"
8116,008116.jpg,"[(17, [195, 169, 169, 187]), (17, [318, 154, 91, 176]), (17, [106, 84, 72, 57]), (17, [195, 108, 21, 27]), (17, [213, 110, 20, 31])]"
8117,008117.jpg,"[(3, [217, 212, 180, 163]), (3, [50, 253, 83, 122]), (3, [205, 150, 177, 115])]"
8121,008121.jpg,"[(20, [76, 17, 167, 238])]"
8127,008127.jpg,"[(11, [192, 223, 308, 111]), (16, [267, 108, 74, 97]), (15, [345, 128, 104, 119]), (15, [224, 148, 104, 107]), (15, [57, 76, 121, 258])]"
8130,008130.jpg,"[(15, [299, 28, 100, 187])]"
8137,008137.jpg,"[(5, [294, 42, 61, 134])]"
8139,008139.jpg,"[(5, [12, 341, 57, 70]), (5, [474, 151, 26, 73]), (15, [0, 33, 254, 368]), (15, [164, 10, 336, 401])]"
8142,008142.jpg,"[(15, [188, 72, 65, 157]), (13, [148, 118, 177, 168])]"
8150,008150.jpg,"[(17, [330, 177, 28, 20]), (17, [296, 179, 20, 16])]"
8163,008163.jpg,"[(4, [1, 64, 149, 35]), (4, [120, 52, 80, 27]), (4, [208, 74, 146, 55]), (4, [306, 61, 113, 45]), (4, [39, 181, 342, 84]), (15, [80, 145, 96, 79]), (15, [40, 159, 41, 62])]"
8164,008164.jpg,"[(15, [5, 95, 228, 280]), (15, [152, 67, 217, 277]), (15, [341, 89, 159, 158]), (5, [408, 162, 32, 115]), (5, [460, 158, 29, 108])]"
8166,008166.jpg,"[(4, [150, 177, 199, 59]), (4, [350, 142, 61, 34])]"
8169,008169.jpg,"[(8, [275, 162, 161, 181]), (7, [10, 173, 81, 53])]"
8174,008174.jpg,"[(7, [40, 0, 460, 320])]"
8186,008186.jpg,"[(12, [1, 3, 483, 439])]"
8188,008188.jpg,"[(7, [43, 53, 420, 231]), (15, [259, 59, 63, 59]), (15, [360, 74, 33, 50])]"
8197,008197.jpg,"[(7, [450, 186, 47, 41]), (7, [335, 176, 31, 31])]"
8199,008199.jpg,"[(9, [96, 195, 52, 124]), (15, [363, 84, 136, 291]), (16, [0, 224, 35, 150]), (16, [152, 226, 42, 64])]"
8202,008202.jpg,"[(10, [190, 110, 268, 262]), (10, [437, 89, 63, 106])]"
8203,008203.jpg,"[(18, [330, 147, 96, 100]), (18, [37, 187, 267, 173])]"
8204,008204.jpg,"[(5, [198, 246, 44, 121]), (15, [142, 144, 124, 192])]"
8211,008211.jpg,"[(15, [77, 181, 205, 319])]"
8213,008213.jpg,"[(9, [291, 125, 40, 42]), (5, [429, 65, 13, 39])]"
8216,008216.jpg,"[(16, [279, 275, 36, 132]), (16, [216, 321, 26, 44]), (9, [200, 408, 70, 92]), (9, [262, 421, 71, 79]), (11, [226, 406, 148, 94]), (15, [87, 307, 67, 193]), (15, [157, 301, 40, 50]), (15, [152, 320, 53, 159]), (15, [45, 304, 23, 83]), (15, [65, 311, 20, 74])]"
8218,008218.jpg,"[(15, [193, 89, 302, 286]), (15, [123, 333, 41, 42]), (15, [99, 272, 40, 89])]"
8223,008223.jpg,"[(17, [128, 11, 372, 363])]"
8226,008226.jpg,"[(3, [81, 0, 133, 165])]"
8232,008232.jpg,"[(15, [347, 281, 37, 91]), (15, [375, 279, 31, 96]), (15, [111, 279, 46, 95]), (15, [423, 286, 48, 86]), (15, [219, 152, 33, 41]), (15, [58, 145, 25, 106]), (7, [166, 158, 252, 87]), (7, [66, 148, 208, 83])]"
8235,008235.jpg,"[(19, [47, 126, 290, 158])]"
8248,008248.jpg,"[(13, [244, 127, 105, 248]), (15, [326, 56, 151, 319]), (15, [291, 43, 55, 95])]"
8250,008250.jpg,"[(14, [245, 156, 98, 149]), (14, [118, 187, 143, 121])]"
8252,008252.jpg,"[(1, [62, 129, 425, 124])]"
8253,008253.jpg,"[(15, [88, 131, 339, 194]), (2, [349, 3, 151, 197])]"
8254,008254.jpg,"[(8, [0, 50, 418, 264])]"
8260,008260.jpg,"[(12, [93, 70, 364, 185])]"
8261,008261.jpg,"[(15, [108, 178, 53, 66]), (4, [55, 2, 183, 263])]"
8262,008262.jpg,"[(6, [28, 76, 443, 246])]"
8263,008263.jpg,"[(19, [14, 92, 352, 245]), (15, [143, 177, 34, 83]), (15, [161, 243, 56, 132]), (15, [208, 233, 32, 136]), (15, [229, 231, 57, 144]), (15, [283, 240, 63, 132])]"
8269,008269.jpg,"[(8, [20, 29, 480, 306])]"
8272,008272.jpg,"[(15, [301, 3, 199, 372]), (15, [0, 2, 261, 373]), (12, [202, 238, 164, 99])]"
8280,008280.jpg,"[(1, [1, 89, 499, 192])]"
8282,008282.jpg,"[(20, [202, 155, 41, 35]), (18, [7, 173, 184, 111]), (18, [252, 208, 248, 167])]"
8296,008296.jpg,"[(7, [51, 102, 449, 222])]"
8301,008301.jpg,"[(15, [152, 190, 223, 310])]"
8302,008302.jpg,"[(20, [221, 219, 279, 154]), (15, [0, 0, 248, 375])]"
8310,008310.jpg,"[(1, [1, 1, 499, 326])]"
8311,008311.jpg,"[(13, [18, 46, 366, 267])]"
8312,008312.jpg,"[(14, [35, 142, 231, 298]), (15, [172, 78, 169, 323])]"
8313,008313.jpg,"[(2, [368, 207, 78, 101]), (2, [251, 219, 117, 128]), (2, [0, 235, 165, 139]), (15, [54, 173, 80, 202]), (15, [324, 168, 63, 176])]"
8315,008315.jpg,"[(6, [164, 159, 292, 153]), (7, [453, 233, 47, 39]), (15, [364, 244, 42, 75]), (14, [358, 269, 50, 72])]"
8316,008316.jpg,"[(19, [147, 0, 353, 332])]"
8317,008317.jpg,"[(3, [73, 43, 319, 332])]"
8322,008322.jpg,"[(12, [99, 28, 149, 266]), (12, [234, 45, 266, 265])]"
8332,008332.jpg,"[(15, [1, 55, 358, 320]), (12, [232, 201, 126, 174])]"
8336,008336.jpg,"[(7, [271, 256, 35, 29]), (7, [296, 247, 84, 83])]"
8338,008338.jpg,"[(6, [25, 4, 461, 136])]"
8341,008341.jpg,"[(18, [0, 118, 266, 215]), (9, [370, 116, 130, 217]), (15, [78, 87, 125, 246]), (15, [294, 95, 131, 238])]"
8342,008342.jpg,"[(10, [134, 96, 176, 238]), (17, [357, 162, 143, 100]), (17, [311, 228, 189, 172]), (17, [272, 207, 70, 139]), (17, [10, 206, 232, 194])]"
8346,008346.jpg,"[(12, [27, 98, 183, 389])]"
8351,008351.jpg,"[(19, [135, 162, 242, 108])]"
8360,008360.jpg,"[(6, [1, 20, 400, 260]), (7, [395, 156, 31, 47])]"
8372,008372.jpg,"[(1, [199, 92, 160, 90])]"
8374,008374.jpg,"[(20, [257, 222, 63, 72]), (20, [322, 215, 81, 73]), (15, [184, 180, 87, 195]), (15, [291, 201, 78, 172])]"
8381,008381.jpg,"[(15, [61, 45, 402, 455])]"
8384,008384.jpg,"[(3, [202, 85, 93, 193])]"
8385,008385.jpg,"[(11, [0, 377, 327, 123]), (15, [103, 195, 202, 259]), (9, [268, 317, 86, 183])]"
8388,008388.jpg,"[(7, [0, 0, 450, 337])]"
8391,008391.jpg,"[(7, [4, 45, 493, 262]), (15, [204, 117, 43, 61])]"
8397,008397.jpg,"[(7, [198, 353, 96, 22]), (15, [18, 321, 18, 37]), (15, [41, 323, 13, 35]), (6, [57, 289, 237, 86]), (6, [5, 302, 63, 27])]"
8398,008398.jpg,"[(15, [31, 62, 127, 107]), (15, [120, 108, 59, 83]), (15, [193, 107, 50, 268]), (15, [221, 97, 84, 278]), (15, [278, 105, 84, 129]), (15, [311, 74, 51, 54]), (15, [290, 91, 181, 284]), (15, [407, 76, 93, 298]), (15, [99, 120, 115, 255]), (15, [0, 80, 129, 295])]"
8403,008403.jpg,"[(8, [228, 16, 271, 369])]"
8409,008409.jpg,"[(18, [55, 187, 129, 150])]"
8422,008422.jpg,"[(20, [86, 21, 138, 92]), (20, [144, 170, 118, 134]), (20, [273, 176, 134, 154])]"
8425,008425.jpg,"[(12, [321, 257, 175, 84])]"
8426,008426.jpg,"[(3, [159, 80, 221, 249])]"
8427,008427.jpg,"[(13, [17, 0, 399, 333])]"
8437,008437.jpg,"[(13, [70, 121, 169, 241]), (15, [51, 177, 52, 90])]"
8442,008442.jpg,"[(8, [230, 69, 157, 152])]"
8443,008443.jpg,"[(3, [205, 97, 188, 213])]"
8445,008445.jpg,"[(19, [0, 3, 490, 330])]"
8449,008449.jpg,"[(7, [435, 207, 47, 27]), (4, [0, 12, 467, 254]), (15, [442, 201, 19, 40])]"
8452,008452.jpg,"[(18, [156, 171, 218, 124]), (15, [117, 161, 193, 149])]"
8453,008453.jpg,"[(8, [280, 104, 60, 48]), (15, [71, 90, 167, 269]), (9, [224, 0, 276, 362])]"
8456,008456.jpg,"[(4, [294, 5, 185, 235])]"
8462,008462.jpg,"[(9, [332, 247, 126, 128]), (9, [156, 203, 84, 112]), (9, [117, 194, 72, 96]), (9, [78, 180, 60, 88]), (9, [56, 174, 52, 71]), (9, [11, 166, 58, 67]), (9, [0, 162, 38, 59]), (20, [60, 132, 27, 30]), (20, [85, 133, 22, 34]), (20, [99, 134, 30, 38]), (20, [124, 137, 44, 42]), (20, [173, 139, 45, 48]), (20, [214, 146, 59, 53]), (20, [296, 153, 73, 70]), (20, [391, 162, 102, 83])]"
8465,008465.jpg,"[(16, [18, 26, 481, 472])]"
8466,008466.jpg,"[(7, [211, 120, 231, 110])]"
8467,008467.jpg,"[(12, [67, 152, 184, 281]), (15, [178, 11, 197, 475]), (15, [0, 108, 155, 169])]"
8468,008468.jpg,"[(18, [50, 121, 122, 76]), (9, [216, 154, 98, 73]), (9, [242, 127, 51, 42])]"
8470,008470.jpg,"[(11, [150, 174, 350, 201]), (15, [396, 113, 104, 168]), (15, [283, 76, 138, 152]), (15, [62, 137, 173, 238]), (15, [0, 72, 104, 269])]"
8475,008475.jpg,"[(15, [423, 91, 59, 114]), (10, [245, 124, 60, 38]), (10, [138, 194, 245, 157]), (10, [18, 265, 228, 110]), (10, [144, 311, 236, 64])]"
8477,008477.jpg,"[(12, [26, 117, 245, 241]), (12, [258, 62, 242, 296])]"
8478,008478.jpg,"[(2, [0, 168, 53, 77]), (2, [23, 159, 77, 81]), (2, [133, 160, 74, 55]), (7, [93, 137, 329, 169]), (7, [372, 130, 128, 97])]"
8482,008482.jpg,"[(7, [167, 151, 237, 89]), (15, [45, 116, 35, 87]), (15, [384, 131, 25, 67]), (15, [416, 129, 23, 68]), (15, [432, 124, 31, 76]), (15, [481, 130, 19, 68]), (15, [475, 124, 16, 74]), (7, [76, 135, 80, 35]), (15, [104, 121, 23, 50]), (15, [142, 120, 24, 54]), (7, [1, 120, 46, 39])]"
8483,008483.jpg,"[(7, [201, 136, 147, 50])]"
8495,008495.jpg,"[(1, [215, 100, 211, 161])]"
8506,008506.jpg,"[(19, [9, 141, 84, 111]), (19, [88, 48, 369, 243])]"
8517,008517.jpg,"[(7, [0, 1, 345, 332])]"
8523,008523.jpg,"[(1, [234, 124, 202, 125]), (1, [0, 0, 323, 322])]"
8529,008529.jpg,"[(11, [0, 348, 265, 152]), (11, [108, 195, 169, 244]), (15, [3, 188, 147, 179]), (15, [61, 169, 81, 124]), (15, [113, 156, 78, 121]), (15, [176, 149, 72, 85]), (15, [246, 156, 84, 95]), (15, [265, 193, 110, 232]), (15, [241, 311, 134, 189]), (15, [7, 107, 38, 65])]"
8530,008530.jpg,"[(12, [0, 31, 327, 302])]"
8533,008533.jpg,"[(8, [3, 27, 478, 397])]"
8536,008536.jpg,"[(16, [253, 338, 24, 38]), (16, [31, 321, 35, 43]), (16, [154, 305, 41, 73]), (16, [131, 329, 38, 52])]"
8549,008549.jpg,"[(7, [277, 36, 195, 124]), (7, [98, 28, 342, 281]), (16, [16, 17, 66, 128])]"
8550,008550.jpg,"[(7, [54, 106, 323, 218]), (7, [370, 39, 89, 80]), (15, [439, 30, 36, 160]), (15, [260, 20, 76, 105]), (15, [138, 32, 63, 83]), (15, [223, 17, 40, 95]), (15, [117, 28, 34, 93])]"
8558,008558.jpg,"[(12, [102, 35, 193, 163]), (12, [283, 107, 192, 221]), (12, [101, 165, 183, 184])]"
8559,008559.jpg,"[(15, [102, 65, 231, 435]), (15, [0, 139, 82, 332])]"
8568,008568.jpg,"[(4, [227, 88, 273, 196]), (4, [16, 120, 280, 163])]"
8581,008581.jpg,"[(7, [104, 58, 229, 251]), (7, [0, 166, 234, 329])]"
8585,008585.jpg,"[(15, [0, 0, 499, 334])]"
8587,008587.jpg,"[(15, [162, 83, 338, 292]), (15, [171, 125, 150, 214]), (15, [2, 134, 127, 171]), (16, [127, 84, 74, 81])]"
8588,008588.jpg,"[(3, [288, 236, 24, 46]), (3, [318, 199, 52, 21])]"
8595,008595.jpg,"[(14, [93, 102, 126, 167]), (14, [164, 1, 336, 332])]"
8596,008596.jpg,"[(13, [141, 127, 98, 299]), (15, [119, 71, 147, 219])]"
8602,008602.jpg,"[(18, [0, 23, 327, 188]), (15, [0, 90, 122, 241]), (15, [149, 143, 146, 231]), (15, [275, 77, 225, 298])]"
8610,008610.jpg,"[(13, [185, 72, 152, 219]), (13, [372, 52, 80, 241])]"
8615,008615.jpg,"[(10, [49, 169, 69, 40])]"
8617,008617.jpg,"[(15, [44, 51, 276, 324]), (15, [257, 88, 229, 286]), (15, [428, 32, 72, 137])]"
8618,008618.jpg,"[(17, [281, 115, 112, 126]), (17, [197, 112, 137, 142]), (17, [142, 124, 150, 137]), (17, [93, 138, 204, 190]), (17, [41, 147, 192, 184]), (15, [0, 0, 164, 330]), (15, [283, 16, 90, 133]), (15, [390, 20, 65, 195]), (15, [147, 6, 67, 155]), (15, [88, 15, 61, 143])]"
